,filename,cell_type,xmin,xmax,ymin,ymax
2033,139.jpg,RBC,405,506,78,174
2034,139.jpg,RBC,453,550,227,348
2035,139.jpg,RBC,64,161,89,210
2036,139.jpg,RBC,1,87,330,434
2037,139.jpg,RBC,277,389,301,394
2038,139.jpg,WBC,279,437,128,301
2039,139.jpg,Platelets,604,640,125,177
2040,140.jpg,RBC,169,300,179,317
2041,140.jpg,RBC,423,520,336,453
2042,140.jpg,RBC,532,629,358,475
2043,140.jpg,RBC,353,448,39,135
2044,140.jpg,RBC,345,451,124,245
2045,140.jpg,RBC,309,415,233,354
2046,140.jpg,RBC,532,639,151,268
2047,140.jpg,RBC,455,593,69,184
2048,140.jpg,RBC,4,136,188,316
2049,140.jpg,RBC,102,220,77,196
2050,140.jpg,WBC,124,335,300,480
2051,140.jpg,Platelets,589,626,134,167
2052,141.jpg,RBC,388,478,157,262
2053,141.jpg,RBC,266,373,385,480
2054,141.jpg,RBC,359,466,363,458
2055,141.jpg,RBC,306,428,274,380
2056,141.jpg,RBC,56,178,296,402
2057,141.jpg,RBC,104,200,176,279
2058,141.jpg,RBC,386,514,4,122
2059,141.jpg,RBC,449,541,389,480
2060,141.jpg,RBC,425,513,252,364
2061,141.jpg,RBC,230,331,1,72
2062,141.jpg,WBC,170,411,57,290
2063,142.jpg,RBC,480,589,2,93
2064,142.jpg,RBC,347,455,199,314
2065,142.jpg,RBC,494,578,357,466
2066,142.jpg,RBC,549,633,81,190
2067,142.jpg,RBC,383,491,353,468
2068,142.jpg,RBC,347,453,1,96
2069,142.jpg,RBC,55,182,77,191
2070,142.jpg,RBC,254,368,28,129
2071,142.jpg,RBC,5,127,198,299
2072,142.jpg,RBC,403,512,165,285
2073,142.jpg,RBC,408,505,264,367
2074,142.jpg,WBC,1,225,332,479
2075,142.jpg,Platelets,509,555,182,223
2076,143.jpg,RBC,28,134,286,382
2077,143.jpg,RBC,82,181,201,296
2078,143.jpg,RBC,60,159,1,85
2079,143.jpg,RBC,180,286,3,107
2080,143.jpg,RBC,329,455,1,85
2081,143.jpg,RBC,304,405,97,202
2082,143.jpg,RBC,408,509,128,233
2083,143.jpg,RBC,468,582,266,349
2084,143.jpg,RBC,158,272,374,480
2085,143.jpg,RBC,507,621,79,185
2086,143.jpg,RBC,469,583,29,135
2087,143.jpg,RBC,526,640,189,272
2088,143.jpg,RBC,194,295,204,310
2089,143.jpg,RBC,133,245,109,227
2090,143.jpg,WBC,225,456,259,479
2091,144.jpg,RBC,440,563,347,450
2092,144.jpg,RBC,274,388,179,258
2093,144.jpg,RBC,340,441,261,366
2094,144.jpg,RBC,364,480,103,210
2095,144.jpg,RBC,378,493,1,91
2096,144.jpg,RBC,32,152,371,480
2097,144.jpg,RBC,6,106,276,370
2098,144.jpg,RBC,6,130,41,141
2099,144.jpg,RBC,98,207,1,72
2100,144.jpg,RBC,207,316,1,72
2101,144.jpg,RBC,503,609,75,180
2102,144.jpg,RBC,318,424,301,406
2103,144.jpg,RBC,171,273,345,430
2104,144.jpg,RBC,181,306,47,169
2105,144.jpg,RBC,560,640,135,232
2106,144.jpg,RBC,1,97,134,227
2107,144.jpg,Platelets,277,332,392,440
2108,144.jpg,Platelets,526,589,219,283
2109,144.jpg,WBC,55,265,149,347
2110,145.jpg,RBC,76,180,319,422
2111,145.jpg,RBC,137,246,259,369
2112,145.jpg,RBC,237,354,297,406
2113,145.jpg,RBC,236,353,383,480
2114,145.jpg,RBC,361,480,341,452
2115,145.jpg,RBC,455,574,178,289
2116,145.jpg,RBC,330,457,222,341
2117,145.jpg,RBC,25,136,182,285
2118,145.jpg,RBC,43,155,81,180
2119,145.jpg,RBC,71,179,1,82
2120,145.jpg,RBC,415,507,96,187
2121,145.jpg,RBC,477,569,87,178
2122,145.jpg,RBC,548,640,1,91
2123,145.jpg,RBC,453,546,1,87
2124,145.jpg,RBC,533,640,327,440
2125,145.jpg,RBC,430,557,288,408
2126,145.jpg,WBC,143,400,11,196
2127,146.jpg,RBC,359,459,101,216
2128,146.jpg,RBC,394,509,365,463
2129,146.jpg,RBC,425,545,172,288
2130,146.jpg,RBC,459,575,290,372
2131,146.jpg,RBC,57,154,390,480
2132,146.jpg,RBC,1,97,233,330
2133,146.jpg,RBC,1,97,127,224
2134,146.jpg,RBC,271,395,21,133
2135,146.jpg,RBC,185,292,110,220
2136,146.jpg,RBC,86,193,88,198
2137,146.jpg,RBC,112,219,33,143
2138,146.jpg,RBC,564,640,174,274
2139,146.jpg,RBC,99,194,212,308
2140,146.jpg,WBC,179,401,174,395
2141,147.jpg,RBC,16,119,195,303
2142,147.jpg,RBC,75,203,300,412
2143,147.jpg,RBC,516,626,108,213
2144,147.jpg,RBC,373,469,105,225
2145,147.jpg,RBC,171,296,205,314
2146,147.jpg,RBC,383,479,310,430
2147,147.jpg,RBC,279,378,312,442
2148,147.jpg,RBC,447,552,1,91
2149,147.jpg,RBC,200,288,411,480
2150,147.jpg,RBC,355,454,1,84
2151,147.jpg,RBC,8,123,1,65
2152,147.jpg,RBC,580,640,232,331
2153,147.jpg,RBC,1,83,383,480
2154,148.jpg,RBC,110,230,213,332
2155,148.jpg,RBC,230,344,227,335
2156,148.jpg,RBC,185,281,1,101
2157,148.jpg,RBC,55,180,95,212
2158,148.jpg,RBC,36,133,150,256
2159,148.jpg,RBC,20,123,334,454
2160,148.jpg,RBC,352,455,228,324
2161,148.jpg,RBC,457,574,187,300
2162,148.jpg,RBC,361,478,330,443
2163,148.jpg,RBC,128,245,355,468
2164,148.jpg,RBC,566,640,274,386
2165,148.jpg,RBC,445,565,253,352
2166,148.jpg,RBC,309,428,327,417
2167,148.jpg,RBC,415,534,1,90
2168,148.jpg,WBC,258,467,34,245
2169,149.jpg,RBC,455,562,106,209
2170,149.jpg,RBC,490,597,249,352
2171,149.jpg,RBC,543,640,165,269
2172,149.jpg,RBC,568,640,323,428
2173,149.jpg,RBC,310,427,365,471
2174,149.jpg,RBC,298,418,46,157
2175,149.jpg,RBC,203,301,24,141
2176,149.jpg,RBC,394,491,1,107
2177,149.jpg,RBC,1,77,153,259
2178,149.jpg,RBC,1,67,379,480
2179,149.jpg,RBC,1,91,1,75
2180,149.jpg,RBC,95,210,1,93
2181,149.jpg,RBC,37,152,317,410
2182,149.jpg,WBC,188,398,161,368
2183,149.jpg,Platelets,287,316,406,444
2184,150.jpg,RBC,19,129,2,114
2185,150.jpg,RBC,1,99,176,293
2186,150.jpg,RBC,187,283,56,152
2187,150.jpg,RBC,298,418,182,275
2188,150.jpg,RBC,396,516,249,342
2189,150.jpg,RBC,520,640,9,102
2190,150.jpg,RBC,29,149,305,398
2191,150.jpg,RBC,520,640,107,221
2192,150.jpg,RBC,110,196,172,260
2193,150.jpg,WBC,211,422,248,479
2194,151.jpg,RBC,242,347,222,325
2195,151.jpg,RBC,464,556,43,137
2196,151.jpg,RBC,531,631,186,288
2197,151.jpg,RBC,23,124,88,195
2198,151.jpg,RBC,377,478,234,341
2199,151.jpg,RBC,59,160,196,303
2200,151.jpg,RBC,289,393,1,86
2201,151.jpg,RBC,152,256,274,360
2202,151.jpg,RBC,320,429,387,480
2203,151.jpg,RBC,190,322,412,480
2204,151.jpg,RBC,64,170,365,480
2205,151.jpg,WBC,107,324,34,234
2206,151.jpg,WBC,306,460,102,246
2207,151.jpg,Platelets,604,637,385,417
2208,152.jpg,RBC,375,498,115,215
2209,152.jpg,RBC,279,399,264,392
2210,152.jpg,RBC,447,560,189,307
2211,152.jpg,RBC,121,256,341,442
2212,152.jpg,RBC,1,75,101,244
2213,152.jpg,RBC,323,453,6,122
2214,152.jpg,RBC,452,537,1,119
2215,152.jpg,RBC,542,640,259,383
2216,152.jpg,RBC,550,640,124,233
2217,152.jpg,RBC,553,640,1,85
2218,152.jpg,RBC,306,425,377,480
2219,152.jpg,Platelets,506,536,156,187
2220,152.jpg,Platelets,385,438,217,264
2221,152.jpg,WBC,176,372,92,268
2222,153.jpg,RBC,26,124,293,386
2223,153.jpg,RBC,293,416,345,449
2224,153.jpg,RBC,519,640,189,315
2225,153.jpg,RBC,480,601,27,153
2226,153.jpg,RBC,402,510,1,78
2227,153.jpg,RBC,327,429,250,343
2228,153.jpg,RBC,414,549,275,377
2229,153.jpg,RBC,554,640,342,443
2230,153.jpg,RBC,3,99,391,480
2231,153.jpg,RBC,72,174,19,130
2232,153.jpg,RBC,144,273,189,305
2233,153.jpg,RBC,122,237,319,413
2234,154.jpg,RBC,65,165,42,177
2235,154.jpg,RBC,373,488,1,83
2236,154.jpg,RBC,227,346,3,107
2237,154.jpg,RBC,487,606,128,232
2238,154.jpg,RBC,175,294,288,392
2239,154.jpg,RBC,94,212,387,480
2240,154.jpg,RBC,311,420,351,465
2241,154.jpg,RBC,49,155,273,360
2242,154.jpg,RBC,165,273,77,185
2243,154.jpg,RBC,106,248,168,293
2244,154.jpg,RBC,466,575,397,480
2245,154.jpg,RBC,557,640,202,307
2246,154.jpg,WBC,253,466,143,351
2247,154.jpg,Platelets,70,108,15,53
2248,155.jpg,RBC,38,149,197,320
2249,155.jpg,RBC,31,143,73,174
2250,155.jpg,RBC,108,202,45,141
2251,155.jpg,RBC,378,472,136,232
2252,155.jpg,RBC,166,282,290,379
2253,155.jpg,RBC,42,158,391,480
2254,155.jpg,RBC,524,640,62,158
2255,155.jpg,RBC,243,373,203,319
2256,155.jpg,RBC,306,411,341,447
2257,155.jpg,RBC,516,633,158,263
2258,155.jpg,WBC,173,387,1,131
2259,156.jpg,RBC,161,286,75,185
2260,156.jpg,RBC,48,179,78,207
2261,156.jpg,RBC,516,637,183,296
2262,156.jpg,RBC,173,291,351,449
2263,156.jpg,RBC,47,165,361,459
2264,156.jpg,RBC,1,118,11,109
2265,156.jpg,RBC,439,580,10,132
2266,156.jpg,RBC,315,436,242,344
2267,156.jpg,RBC,519,624,378,472
2268,156.jpg,WBC,293,498,57,260
2269,157.jpg,RBC,234,343,307,423
2270,157.jpg,RBC,415,550,219,359
2271,157.jpg,RBC,69,178,126,242
2272,157.jpg,RBC,288,397,1,97
2273,157.jpg,RBC,572,640,330,434
2274,157.jpg,RBC,101,214,378,480
2275,157.jpg,RBC,58,156,8,108
2276,157.jpg,WBC,251,471,91,306
2277,157.jpg,Platelets,142,177,53,87
2278,157.jpg,Platelets,549,600,237,285
2279,158.jpg,RBC,323,433,70,173
2280,158.jpg,RBC,441,572,119,219
2281,158.jpg,RBC,119,231,164,265
2282,158.jpg,RBC,1,89,263,361
2283,158.jpg,RBC,451,563,297,398
2284,158.jpg,RBC,308,420,327,428
2285,158.jpg,RBC,65,165,315,414
2286,158.jpg,RBC,490,590,1,99
2287,158.jpg,RBC,284,384,161,260
2288,158.jpg,WBC,93,296,1,173
2289,159.jpg,Platelets,74,109,313,352
2290,159.jpg,WBC,159,403,229,468
2291,159.jpg,RBC,401,495,57,168
2292,159.jpg,RBC,442,547,65,190
2293,159.jpg,RBC,192,306,137,248
2294,159.jpg,RBC,22,136,46,157
2295,159.jpg,RBC,134,248,48,159
2296,159.jpg,RBC,459,565,267,366
2297,160.jpg,RBC,385,502,66,191
2298,160.jpg,RBC,261,367,73,157
2299,160.jpg,RBC,483,587,156,303
2300,160.jpg,RBC,380,480,269,372
2301,160.jpg,RBC,80,192,1,81
2302,160.jpg,RBC,447,522,410,480
2303,160.jpg,RBC,203,334,350,456
2304,160.jpg,RBC,318,406,338,433
2305,160.jpg,RBC,1,100,142,253
2306,160.jpg,RBC,506,606,21,132
2307,160.jpg,RBC,566,640,392,480
2308,160.jpg,WBC,188,387,165,340
2309,160.jpg,RBC,100,206,198,282
2310,160.jpg,RBC,139,265,304,413
2311,161.jpg,RBC,256,373,16,118
2312,161.jpg,RBC,412,506,37,136
2313,161.jpg,RBC,115,208,10,99
2314,161.jpg,RBC,515,632,144,285
2315,161.jpg,RBC,373,484,237,344
2316,161.jpg,RBC,502,613,45,152
2317,161.jpg,RBC,45,144,94,198
2318,161.jpg,RBC,465,576,315,422
2319,161.jpg,RBC,161,272,302,409
2320,161.jpg,RBC,322,433,331,438
2321,161.jpg,RBC,114,236,392,480
2322,161.jpg,RBC,482,603,414,480
2323,161.jpg,WBC,181,396,115,326
2324,161.jpg,Platelets,480,526,208,252
2325,162.jpg,RBC,353,462,1,101
2326,162.jpg,RBC,296,402,98,235
2327,162.jpg,RBC,303,424,264,382
2328,162.jpg,RBC,49,171,62,195
2329,162.jpg,RBC,205,299,21,117
2330,162.jpg,RBC,562,640,1,86
2331,162.jpg,RBC,173,292,171,285
2332,162.jpg,RBC,540,640,269,360
2333,162.jpg,RBC,514,633,342,439
2334,162.jpg,RBC,304,383,384,480
2335,162.jpg,RBC,574,640,158,278
2336,162.jpg,RBC,1,69,337,455
2337,162.jpg,RBC,1,70,132,224
2338,162.jpg,RBC,256,350,11,107
2339,162.jpg,WBC,423,572,76,213
2340,163.jpg,RBC,137,243,352,453
2341,163.jpg,RBC,217,319,214,331
2342,163.jpg,RBC,280,381,105,204
2343,163.jpg,RBC,397,506,82,176
2344,163.jpg,RBC,484,603,2,114
2345,163.jpg,RBC,538,640,340,443
2346,163.jpg,RBC,48,179,244,371
2347,163.jpg,RBC,1,116,178,296
2348,163.jpg,RBC,398,512,335,445
2349,163.jpg,RBC,297,411,21,131
2350,163.jpg,RBC,1,91,318,427
2351,163.jpg,WBC,412,613,177,355
2352,163.jpg,Platelets,86,133,375,415
2353,164.jpg,RBC,159,258,300,399
2354,164.jpg,RBC,480,584,297,379
2355,164.jpg,RBC,130,238,183,286
2356,164.jpg,RBC,210,326,196,324
2357,164.jpg,RBC,376,489,305,403
2358,164.jpg,RBC,136,238,55,143
2359,164.jpg,RBC,359,483,1,97
2360,164.jpg,WBC,360,571,124,317
2361,164.jpg,WBC,418,640,382,479
2362,165.jpg,RBC,142,258,354,447
2363,165.jpg,RBC,27,138,373,463
2364,165.jpg,RBC,208,324,90,183
2365,165.jpg,RBC,387,504,41,149
2366,165.jpg,RBC,417,510,154,263
2367,165.jpg,RBC,553,640,228,355
2368,165.jpg,RBC,140,238,194,296
2369,165.jpg,RBC,239,337,284,386
2370,165.jpg,RBC,53,153,305,395
2371,165.jpg,RBC,273,386,20,140
2372,165.jpg,WBC,337,469,269,402
2373,165.jpg,Platelets,134,167,194,227
2374,165.jpg,WBC,555,640,89,213
2375,166.jpg,RBC,503,617,39,148
2376,166.jpg,RBC,319,433,56,165
2377,166.jpg,RBC,52,166,133,242
2378,166.jpg,RBC,131,245,315,424
2379,166.jpg,RBC,201,315,188,297
2380,166.jpg,RBC,233,347,124,233
2381,166.jpg,RBC,128,229,45,153
2382,166.jpg,RBC,251,355,385,479
2383,166.jpg,RBC,460,564,140,234
2384,166.jpg,RBC,543,640,158,267
2385,166.jpg,WBC,317,562,222,441
2386,167.jpg,RBC,12,110,317,411
2387,167.jpg,RBC,1,70,191,323
2388,167.jpg,RBC,305,430,123,236
2389,167.jpg,RBC,392,494,248,356
2390,167.jpg,RBC,172,272,292,409
2391,167.jpg,RBC,520,640,184,294
2392,167.jpg,RBC,314,419,1,86
2393,167.jpg,RBC,75,208,84,182
2394,167.jpg,RBC,51,177,149,279
2395,167.jpg,RBC,276,402,311,412
2396,167.jpg,RBC,170,294,1,77
2397,167.jpg,Platelets,205,244,418,463
2398,167.jpg,Platelets,271,309,62,103
2399,167.jpg,WBC,400,557,7,159
2400,168.jpg,RBC,268,377,5,100
2401,168.jpg,RBC,478,587,99,194
2402,168.jpg,RBC,116,225,385,480
2403,168.jpg,RBC,309,439,116,226
2404,168.jpg,RBC,382,489,61,149
2405,168.jpg,RBC,354,467,1,88
2406,168.jpg,RBC,176,285,76,171
2407,168.jpg,RBC,164,267,127,239
2408,168.jpg,RBC,431,549,295,410
2409,168.jpg,RBC,415,524,410,480
2410,168.jpg,RBC,300,427,403,480
2411,168.jpg,RBC,568,640,168,269
2412,168.jpg,RBC,40,131,340,434
2413,168.jpg,RBC,62,165,151,285
2414,168.jpg,Platelets,261,295,394,434
2415,168.jpg,WBC,243,452,208,400
2416,169.jpg,RBC,469,580,40,130
2417,169.jpg,RBC,375,488,55,154
2418,169.jpg,RBC,299,412,223,322
2419,169.jpg,RBC,477,578,239,328
2420,169.jpg,RBC,549,640,150,268
2421,169.jpg,RBC,405,519,165,281
2422,169.jpg,RBC,43,156,350,449
2423,169.jpg,RBC,85,192,1,96
2424,169.jpg,RBC,249,372,352,459
2425,169.jpg,RBC,420,544,340,468
2426,169.jpg,WBC,73,304,63,283
2427,169.jpg,Platelets,336,371,136,167
2428,170.jpg,RBC,115,237,1,97
2429,170.jpg,RBC,138,254,400,480
2430,170.jpg,RBC,547,640,242,347
2431,170.jpg,RBC,1,119,107,190
2432,170.jpg,RBC,183,305,134,231
2433,170.jpg,RBC,64,186,324,421
2434,170.jpg,RBC,248,362,307,410
2435,170.jpg,RBC,494,613,22,140
2436,170.jpg,RBC,548,636,111,208
2437,170.jpg,Platelets,263,299,89,126
2438,170.jpg,WBC,345,553,264,446
2439,171.jpg,RBC,302,406,9,100
2440,171.jpg,RBC,13,131,213,337
2441,171.jpg,RBC,60,149,338,452
2442,171.jpg,RBC,1,89,358,472
2443,171.jpg,RBC,169,275,157,253
2444,171.jpg,RBC,388,494,135,231
2445,171.jpg,RBC,501,604,313,416
2446,171.jpg,RBC,250,347,204,298
2447,171.jpg,RBC,59,155,25,128
2448,171.jpg,WBC,324,523,225,425
2449,171.jpg,Platelets,607,640,132,165
2450,171.jpg,Platelets,564,598,419,460
2451,172.jpg,RBC,8,117,119,222
2452,172.jpg,RBC,276,385,1,103
2453,172.jpg,RBC,408,521,40,152
2454,172.jpg,RBC,550,640,218,326
2455,172.jpg,RBC,441,540,234,332
2456,172.jpg,RBC,261,369,161,266
2457,172.jpg,RBC,264,371,238,360
2458,172.jpg,RBC,203,321,318,409
2459,172.jpg,RBC,286,405,375,480
2460,172.jpg,RBC,111,250,158,296
2461,172.jpg,RBC,457,593,124,242
2462,172.jpg,RBC,213,322,77,180
2463,172.jpg,WBC,389,604,341,480
2464,173.jpg,RBC,420,528,58,156
2465,173.jpg,RBC,463,571,121,219
2466,173.jpg,RBC,266,377,1,71
2467,173.jpg,RBC,292,403,43,114
2468,173.jpg,RBC,459,567,351,444
2469,173.jpg,RBC,12,120,206,306
2470,173.jpg,RBC,130,238,75,175
2471,173.jpg,RBC,506,610,222,333
2472,173.jpg,RBC,1,107,11,147
2473,173.jpg,WBC,170,386,262,453
2474,173.jpg,Platelets,291,330,132,171
2475,173.jpg,Platelets,390,429,181,220
2476,174.jpg,RBC,4,110,376,475
2477,174.jpg,RBC,294,400,50,149
2478,174.jpg,RBC,146,231,208,286
2479,174.jpg,RBC,485,584,308,407
2480,174.jpg,RBC,567,640,193,294
2481,174.jpg,RBC,429,528,65,164
2482,174.jpg,RBC,524,623,15,106
2483,174.jpg,RBC,337,441,1,96
2484,174.jpg,RBC,37,139,142,256
2485,174.jpg,RBC,61,192,38,176
2486,174.jpg,RBC,136,216,395,476
2487,174.jpg,RBC,435,548,180,266
2488,174.jpg,RBC,435,527,426,477
2489,174.jpg,RBC,598,640,60,152
2490,174.jpg,WBC,253,439,255,430
2491,174.jpg,Platelets,266,304,54,83
2492,174.jpg,Platelets,1,29,250,282
2493,175.jpg,RBC,157,250,140,245
2494,175.jpg,RBC,1,93,209,314
2495,175.jpg,RBC,73,168,299,415
2496,175.jpg,RBC,359,454,352,448
2497,175.jpg,RBC,379,473,133,247
2498,175.jpg,RBC,280,376,122,229
2499,175.jpg,RBC,348,450,229,337
2500,175.jpg,RBC,416,518,234,342
2501,175.jpg,RBC,447,549,365,473
2502,175.jpg,RBC,316,416,1,64
2503,175.jpg,RBC,26,133,58,166
2504,175.jpg,RBC,423,524,1,81
2505,175.jpg,RBC,498,600,1,66
2506,175.jpg,WBC,150,337,238,426
2507,176.jpg,RBC,167,289,298,410
2508,176.jpg,RBC,1,104,295,398
2509,176.jpg,RBC,443,547,49,152
2510,176.jpg,RBC,395,499,71,174
2511,176.jpg,RBC,337,451,110,239
2512,176.jpg,RBC,187,313,141,254
2513,176.jpg,RBC,93,198,1,95
2514,176.jpg,RBC,186,299,52,154
2515,176.jpg,RBC,313,421,1,85
2516,176.jpg,RBC,285,379,263,355
2517,176.jpg,RBC,291,391,326,417
2518,176.jpg,RBC,291,391,376,467
2519,176.jpg,RBC,409,509,388,479
2520,176.jpg,RBC,74,179,296,409
2521,176.jpg,WBC,482,640,268,453
2522,176.jpg,Platelets,453,491,292,329
2523,176.jpg,Platelets,247,280,7,50
2524,177.jpg,RBC,199,291,69,173
2525,177.jpg,RBC,1,92,117,221
2526,177.jpg,RBC,80,214,1,122
2527,177.jpg,RBC,195,292,171,287
2528,177.jpg,RBC,205,304,404,479
2529,177.jpg,RBC,101,226,324,437
2530,177.jpg,RBC,467,566,135,236
2531,177.jpg,RBC,521,640,198,319
2532,177.jpg,RBC,374,475,201,303
2533,177.jpg,RBC,306,429,378,480
2534,177.jpg,RBC,348,461,47,155
2535,177.jpg,Platelets,512,550,79,119
2536,177.jpg,WBC,424,639,308,480
2537,178.jpg,RBC,96,198,279,377
2538,178.jpg,RBC,143,254,1,108
2539,178.jpg,RBC,241,352,1,84
2540,178.jpg,RBC,372,486,1,77
2541,178.jpg,RBC,15,110,163,248
2542,178.jpg,RBC,362,461,298,398
2543,178.jpg,RBC,266,365,320,420
2544,178.jpg,RBC,27,115,394,480
2545,178.jpg,RBC,177,308,160,286
2546,178.jpg,RBC,332,430,395,480
2547,178.jpg,RBC,401,499,395,480
2548,178.jpg,RBC,436,534,225,310
2549,178.jpg,RBC,492,628,1,70
2550,178.jpg,WBC,244,475,79,247
2551,178.jpg,Platelets,122,157,13,52
2552,179.jpg,RBC,141,236,99,203
2553,179.jpg,RBC,84,181,3,101
2554,179.jpg,RBC,251,345,1,93
2555,179.jpg,RBC,373,467,11,104
2556,179.jpg,RBC,551,634,110,194
2557,179.jpg,RBC,528,633,313,408
2558,179.jpg,RBC,191,296,281,376
2559,179.jpg,RBC,55,160,372,467
2560,179.jpg,RBC,330,455,128,225
2561,179.jpg,RBC,200,300,347,433
2562,179.jpg,RBC,121,241,192,320
2563,179.jpg,WBC,285,474,225,407
2564,180.jpg,RBC,300,423,67,169
2565,180.jpg,RBC,466,589,85,187
2566,180.jpg,RBC,458,581,145,247
2567,180.jpg,RBC,414,536,260,345
2568,180.jpg,RBC,188,284,193,298
2569,180.jpg,RBC,88,184,236,341
2570,180.jpg,RBC,28,124,48,153
2571,180.jpg,RBC,228,331,397,480
2572,180.jpg,RBC,201,303,102,193
2573,180.jpg,RBC,283,390,279,380
2574,180.jpg,RBC,559,640,330,444
2575,180.jpg,RBC,2,112,359,463
2576,180.jpg,WBC,343,558,335,479
2577,181.jpg,RBC,86,187,283,385
2578,181.jpg,RBC,43,144,180,282
2579,181.jpg,RBC,213,314,16,118
2580,181.jpg,RBC,84,185,42,144
2581,181.jpg,RBC,541,640,138,253
2582,181.jpg,RBC,541,640,337,452
2583,181.jpg,RBC,452,551,18,133
2584,181.jpg,RBC,515,636,16,140
2585,181.jpg,RBC,184,282,175,270
2586,181.jpg,RBC,210,308,266,361
2587,181.jpg,RBC,429,534,333,436
2588,181.jpg,RBC,265,344,114,223
2589,181.jpg,WBC,279,403,202,308
2590,182.jpg,RBC,226,338,141,240
2591,182.jpg,RBC,183,319,40,156
2592,182.jpg,RBC,327,439,143,247
2593,182.jpg,RBC,505,611,291,393
2594,182.jpg,RBC,534,638,387,480
2595,182.jpg,RBC,165,268,402,480
2596,182.jpg,RBC,273,389,293,390
2597,182.jpg,RBC,1,95,1,93
2598,182.jpg,RBC,410,517,236,360
2599,182.jpg,RBC,349,458,1,111
2600,182.jpg,RBC,562,640,71,188
2601,182.jpg,RBC,525,624,174,292
2602,182.jpg,RBC,108,226,169,285
2603,182.jpg,Platelets,233,281,1,46
2604,182.jpg,WBC,329,541,355,480
2605,183.jpg,RBC,206,333,125,236
2606,183.jpg,RBC,87,186,201,299
2607,183.jpg,RBC,2,98,1,96
2608,183.jpg,RBC,31,155,98,195
2609,183.jpg,RBC,284,380,258,344
2610,183.jpg,RBC,252,356,306,418
2611,183.jpg,RBC,237,341,361,473
2612,183.jpg,RBC,390,508,226,311
2613,183.jpg,RBC,487,600,408,480
2614,183.jpg,RBC,429,570,301,420
2615,183.jpg,RBC,340,445,372,480
2616,183.jpg,RBC,513,633,1,98
2617,183.jpg,RBC,146,249,341,446
2618,183.jpg,RBC,307,410,11,116
2619,183.jpg,RBC,32,135,272,377
2620,183.jpg,Platelets,253,294,47,94
2621,183.jpg,Platelets,1,34,75,123
2622,183.jpg,WBC,365,564,64,232
2623,184.jpg,RBC,407,519,57,158
2624,184.jpg,RBC,303,386,62,163
2625,184.jpg,RBC,262,357,401,480
2626,184.jpg,RBC,239,329,187,293
2627,184.jpg,RBC,230,305,56,147
2628,184.jpg,RBC,486,586,255,367
2629,184.jpg,RBC,448,541,355,441
2630,184.jpg,RBC,537,636,403,480
2631,184.jpg,RBC,396,495,429,480
2632,184.jpg,RBC,315,408,293,379
2633,184.jpg,RBC,368,464,258,361
2634,184.jpg,RBC,4,101,383,480
2635,184.jpg,RBC,1,66,262,378
2636,184.jpg,WBC,63,287,267,467
2637,184.jpg,Platelets,452,493,147,186
2638,184.jpg,Platelets,579,628,254,294
2639,185.jpg,RBC,192,292,376,473
2640,185.jpg,RBC,301,419,320,424
2641,185.jpg,RBC,433,510,273,358
2642,185.jpg,RBC,434,528,368,454
2643,185.jpg,RBC,507,574,381,454
2644,185.jpg,RBC,554,640,297,401
2645,185.jpg,RBC,115,210,166,275
2646,185.jpg,RBC,9,104,330,439
2647,185.jpg,RBC,23,121,254,356
2648,185.jpg,RBC,129,234,275,370
2649,185.jpg,RBC,96,186,337,415
2650,185.jpg,RBC,169,264,110,219
2651,185.jpg,RBC,320,426,1,108
2652,185.jpg,RBC,531,624,48,164
2653,185.jpg,RBC,79,203,26,134
2654,185.jpg,WBC,274,473,101,334
2655,186.jpg,RBC,251,360,341,451
2656,186.jpg,RBC,319,433,408,479
2657,186.jpg,RBC,407,516,327,437
2658,186.jpg,RBC,413,497,234,324
2659,186.jpg,RBC,318,427,247,357
2660,186.jpg,RBC,203,312,85,195
2661,186.jpg,RBC,156,262,107,211
2662,186.jpg,RBC,281,384,1,70
2663,186.jpg,RBC,389,498,91,201
2664,186.jpg,RBC,443,549,1,81
2665,186.jpg,RBC,31,153,126,222
2666,186.jpg,RBC,106,221,18,125
2667,186.jpg,WBC,73,234,242,391
2668,187.jpg,RBC,166,284,236,336
2669,187.jpg,RBC,32,153,194,313
2670,187.jpg,RBC,135,236,340,442
2671,187.jpg,RBC,51,152,304,406
2672,187.jpg,RBC,558,640,157,254
2673,187.jpg,RBC,446,541,102,196
2674,187.jpg,RBC,255,370,1,110
2675,187.jpg,RBC,73,195,43,160
2676,187.jpg,RBC,150,231,150,230
2677,187.jpg,RBC,561,640,383,480
2678,187.jpg,WBC,415,606,224,400
2679,188.jpg,RBC,47,146,204,313
2680,188.jpg,RBC,256,367,154,263
2681,188.jpg,RBC,285,400,384,480
2682,188.jpg,RBC,169,289,384,480
2683,188.jpg,RBC,396,522,384,479
2684,188.jpg,RBC,156,272,55,157
2685,188.jpg,RBC,1,102,1,99
2686,188.jpg,RBC,454,537,304,390
2687,188.jpg,WBC,326,558,1,243
2688,189.jpg,RBC,11,128,73,189
2689,189.jpg,RBC,116,254,25,143
2690,189.jpg,RBC,547,640,337,429
2691,189.jpg,RBC,469,570,176,269
2692,189.jpg,RBC,214,321,190,283
2693,189.jpg,RBC,166,269,140,243
2694,189.jpg,RBC,354,458,330,437
2695,189.jpg,RBC,467,569,97,217
